Date,NIFTY,SBI,CRUDE,VIX,USDINR
2014-03-19,6524.0498046875,151.4412078857422,100.37000274658203,16.8799991607666,61.108001708984375
2014-03-20,6483.10009765625,148.70278930664062,99.43000030517578,16.90999984741211,60.95000076293945
2014-03-21,6493.2001953125,150.84742736816406,99.45999908447266,16.18000030517578,61.33300018310547
2014-03-24,6583.5,152.92564392089844,99.5999984741211,16.540000915527344,61.02000045776367
2014-03-25,6589.75,154.50308227539062,99.19000244140625,16.920000076293945,60.59000015258789
2014-03-26,6601.39990234375,156.63888549804688,100.26000213623047,17.770000457763672,60.220001220703125
2014-03-27,6641.75,162.79808044433594,101.27999877929688,18.3700008392334,60.15999984741211
2014-03-28,6695.89990234375,168.5540771484375,101.66999816894531,18.6299991607666,60.237998962402344
2014-03-31,6704.2001953125,169.94984436035156,101.58000183105469,21.6200008392334,59.84000015258789
2014-04-01,6721.0498046875,167.8185272216797,99.73999786376953,20.690000534057617,59.9900016784668
2014-04-02,6752.5498046875,171.47415161132812,99.62000274658203,21.209999084472656,59.779998779296875
2014-04-03,6736.10009765625,168.0444793701172,100.29000091552734,22.110000610351562,59.89799880981445
2014-04-04,6694.35009765625,168.62939453125,101.13999938964844,22.690000534057617,60.38999938964844
2014-04-07,6695.0498046875,170.36636352539062,100.44000244140625,24.950000762939453,59.66999816894531
2014-04-09,6796.2001953125,175.91409301757812,103.5999984741211,26.90999984741211,60.09000015258789
2014-04-10,6796.39990234375,179.72926330566406,103.4000015258789,28.719999313354492,59.959999084472656
2014-04-11,6776.2998046875,176.72499084472656,103.73999786376953,29.190000534057617,60.29999923706055
2014-04-15,6733.10009765625,174.0574493408203,103.75,31.8799991607666,60.34000015258789
2014-04-16,6675.2998046875,173.6453857421875,103.76000213623047,31.15999984741211,60.29999923706055
2014-04-17,6779.39990234375,178.7765655517578,104.30000305175781,30.850000381469727,60.25
2014-04-21,6817.64990234375,183.63302612304688,104.37000274658203,34.38999938964844,60.150001525878906
2014-04-22,6815.35009765625,181.54598999023438,102.12999725341797,33.349998474121094,60.47999954223633
2014-04-23,6840.7998046875,183.0215606689453,101.44000244140625,31.1299991607666,60.757999420166016
2014-04-25,6782.75,184.79843139648438,100.5999984741211,30.68000030517578,61.119998931884766
2014-04-28,6761.25,186.655029296875,100.83999633789062,31.389999389648438,60.63800048828125
2014-04-29,6715.25,183.07473754882812,101.27999877929688,31.049999237060547,60.643001556396484
2014-04-30,6696.39990234375,184.20909118652344,99.73999786376953,30.59000015258789,60.417999267578125
2014-05-02,6694.7998046875,181.5150146484375,99.76000213623047,33.060001373291016,60.13999938964844
2014-05-05,6699.35009765625,181.19151306152344,99.4800033569336,34.189998626708984,60.02000045776367
2014-05-06,6715.2998046875,181.86947631835938,99.5,33.27000045776367,60.11000061035156
2014-05-07,6652.5498046875,183.9609375,100.7699966430664,33.61000061035156,59.97800064086914
2014-05-08,6659.85009765625,185.3744659423828,100.26000213623047,34.29999923706055,59.88999938964844
2014-05-09,6858.7998046875,192.5971221923828,99.98999786376953,37.709999084472656,59.93000030517578
2014-05-12,7014.25,198.75192260742188,100.58999633789062,37.099998474121094,59.849998474121094
2014-05-13,7108.75,201.71185302734375,101.69999694824219,32.04999923706055,59.41999816894531
2014-05-14,7108.75,202.28347778320312,102.37000274658203,32.41999816894531,59.310001373291016
2014-05-15,7123.14990234375,201.9910430908203,101.5,36.77000045776367,59.400001525878906
2014-05-16,7203.0,214.2163848876953,102.0199966430664,24.290000915527344,59.33000183105469
2014-05-19,7263.5498046875,227.58938598632812,102.61000061035156,20.6299991607666,58.560001373291016
2014-05-20,7275.5,223.91604614257812,102.44000244140625,19.229999542236328,58.36800003051758
2014-05-21,7252.89990234375,217.94737243652344,104.06999969482422,17.90999984741211,58.58300018310547
2014-05-22,7276.39990234375,222.5867156982422,103.73999786376953,17.84000015258789,58.6879997253418
2014-05-23,7367.10009765625,244.01986694335938,104.3499984741211,17.700000762939453,58.27799987792969
2014-05-27,7318.0,233.01748657226562,104.11000061035156,19.100000381469727,58.650001525878906
2014-05-28,7329.64990234375,231.32037353515625,102.72000122070312,17.559999465942383,59.03799819946289
2014-05-29,7235.64990234375,231.87745666503906,103.58000183105469,16.690000534057617,58.83000183105469
2014-05-30,7229.9501953125,226.6007537841797,102.70999908447266,16.34000015258789,58.900001525878906
2014-06-02,7362.5,235.7324981689453,102.47000122070312,16.5,59.1879997253418
